client_id,regime,window_idx,timestamp_s,delta_s,PRBmean,PRBp95,CQImean,CQIp05,SINR_dB,BLER_DL,BLER_UL,HARQ_retx,UE,HO,DLthrmean_Mbps,ULthrmean_Mbps,lat_p50_ms,lat_p95_ms,slice_imbalance,slice_entropy,p_eMBB,p_URLLC,p_mMTC,p_XR,p_BE,reward,sla_ok_current,sla_ok_next
C033,medium,104,9360,90,64.92136532437415,68.70220834876942,10.566592873203115,8.364506688203559,17.55185655816604,0.00954210914653298,0.027096645846376385,0,20,1,69.08855166720451,22.62386933730921,18.552828757565763,35.5877209902911,0.13375854073047833,2.011350381234129,0.3220872304919012,0.20320676357407202,0.10386500550937652,0.029249480393804796,0.3415915200308456,1.0,1,1
C033,medium,105,9450,90,64.7516165553407,73.00136851901965,10.596416339771825,7.003048949615507,17.257349029040224,0.015047208754640684,0.02646013719160282,1,17,1,72.7109497190286,21.99736874475646,24.465164380417797,34.373492882783246,0.01755300619243938,2.2811712766594052,0.25969181665351154,0.1229175746715014,0.2157780539404932,0.17951924217673865,0.2220933125577552,1.0,1,1
C033,medium,106,9540,90,60.45383493832668,63.43753626307692,11.366929115267048,8.5560967789448,17.248080142171148,0.00838340184623717,0.02081351719293483,0,19,2,59.631349587489744,29.49649419830834,25.682340700504383,43.74285594360047,0.12680758328606334,2.0274900046106827,0.21370086604133234,0.29772438291270187,0.1539779850015585,0.014742168761756456,0.3198545972826508,1.0,1,1
C033,medium,107,9630,90,64.11709483235646,72.07909895974024,11.528708997397068,8.383533365207905,19.842975263952983,0.015769114430797506,0.006415800148269356,1,18,2,73.87926418500699,28.01052039334392,18.26461086668074,18.26461086668074,0.1294933213413042,2.0212539139647108,0.33168572319068496,0.1456501977702089,0.08030705448159116,0.06872798171761939,0.3736290428398957,1.0,1,1
C033,medium,108,9720,90,68.1067424300403,75.93045624343146,11.17285439705991,10.748567914590954,18.76375014640941,0.017489531552399688,0.0065503914779159195,2,20,2,76.04660630717558,25.79714681670527,23.03443220666469,38.440746587323126,0.10183574447954014,2.085472818716547,0.3081368874658115,0.23083362751285663,0.05408816294735613,0.09465396143976736,0.31228736063420837,1.0,1,1
C033,medium,109,9810,90,62.139596760414754,68.96443258779385,9.944526290559425,8.159085975464658,18.835819535207516,0.0,0.015514748886980793,1,19,0,73.74852686054106,18.86691761522957,29.19554659188426,40.840347113939394,0.12423373177547725,2.0334663027451807,0.28497971684007056,0.08072466846591471,0.14063049791580515,0.08341297393373752,0.41025214284447203,1.0,1,1
C033,medium,110,9900,90,66.6115743964988,74.68924254085299,9.367439808062834,8.013333467020406,13.93828685194383,0.037525533437712075,0.07045407018892831,1,20,0,64.16559290875665,18.297828430081964,33.3690035587081,49.25950116138087,0.1723546799384924,1.9217329212528573,0.26827341531373,0.07551387505831537,0.22297241190760503,0.02199146479958344,0.4112488329207661,1.0,1,1
C033,medium,111,9990,90,62.7052950378471,77.38959525086915,11.894542094392959,11.143119743638964,18.560452711565844,0.007251169820868773,0.031964305574296456,1,21,0,86.96978380291122,23.388058493573688,25.51142212797451,39.293362346920865,0.129649468696298,2.020891351034208,0.2522420618722678,0.1717116036905097,0.24969478573308912,0.008364202406438336,0.317987346297695,1.0,1,1
C033,medium,112,10080,90,64.59631258910068,64.59631258910068,10.502556788692871,8.241618605126249,17.108220983979503,0.01234602517306099,0.029908089086905492,4,21,1,65.75148046631787,19.96189551395107,21.797999698473166,45.74600922046522,0.1611422009716853,1.9477674911792204,0.20467354285675946,0.19570356909710251,0.15243187347949025,0.013218811825057054,0.4339722027415908,1.0,1,1
C033,medium,113,10170,90,65.1623266317696,67.26146127994325,11.320949417245744,10.0546892887462,21.882978666881996,0.0,0.007130189377938254,5,16,0,90.14840147049262,24.28382959769535,27.326871280466392,45.35477277987727,0.20635832269467014,1.8427789078087753,0.29471121693451297,0.06223963431818947,0.15716301877707922,0.02651724348471675,0.4593688864855017,1.0,1,1
C033,medium,114,10260,90,62.21310883233094,68.48483217128481,10.773756163221758,10.402766883896142,25.73860294773912,0.00965387352795848,0.0,0,19,0,70.7155203415065,28.43351885941719,34.26306067111068,41.70316594450893,0.11625962960416103,2.0519815946082622,0.2793221952135088,0.09772007897702398,0.08702450020026033,0.1258086280868714,0.4101245975223355,1.0,1,1
C033,medium,115,10350,90,67.8839812667869,78.4449039403473,11.455256887711018,9.309853733720882,19.99404648270716,0.013081932490584914,0.020531215682829333,1,19,0,71.24340192249794,22.817371121731558,22.908742982944815,37.35912220211496,0.18046634342873824,1.9028982218985835,0.24959010528318648,0.1738732428205676,0.03597786173782519,0.07422268751542417,0.4663361026429966,1.0,1,1
C033,medium,116,10440,90,69.98367798526652,80.53461243918284,10.23346783618517,8.976974975375343,15.263987100745656,0.021321010459286034,0.04385195445502142,1,20,1,54.69419207333986,19.04185445014005,31.063059006158323,49.60766687333804,0.19484470568172663,1.8695126986249018,0.4248924052425653,0.06663082495552644,0.16809492174448626,0.023360020648750122,0.3170218274086719,1.0,1,0
C033,medium,117,10530,90,66.02836015235854,72.9408672856255,10.175273195156102,7.614217613547934,16.40220665702607,0.01859394256367481,0.0399729552948939,0,20,0,80.76384558809806,22.257922994248876,31.33111406149848,57.44272205288878,0.08450133206197685,2.125722077917252,0.262739455385723,0.17261881781028574,0.2482105614808052,0.03452248605587474,0.2819086792673113,0.9352161365501762,0,0
C033,medium,118,10620,90,71.71047808264213,79.67829760831631,10.383143686461608,7.461047005778685,18.127659876452807,0.015280429287770743,0.00229275263630159,1,21,1,62.931413620201,18.886489454461064,37.93815514189939,69.28275462718973,0.1978612242711566,1.8625085593633544,0.2723371615542897,0.3076364398864589,0.017684672751806386,0.04284305195849852,0.3594986738489464,0.8608401509680839,0,1
C033,medium,119,10710,90,73.50386358647938,78.06036668540962,11.101654808672025,10.241044180465973,17.866438513464033,0.016507657153392665,0.01868865155550126,0,18,0,67.3284613511249,22.779892544926444,27.262426913053552,48.84055624128462,0.16899197539645527,1.929540879403819,0.3672469202703529,0.12526868002627886,0.25670290128829587,0.002370417498878464,0.2484110809161937,1.0,1,1
C033,medium,120,10800,90,70.03413847041836,84.1811449907215,9.394522207196117,7.600403053423538,18.46165943277858,0.01570677297041366,0.025969168674256065,2,17,1,74.46331500058429,20.69435450183873,32.63813108256705,49.2328441289163,0.07746115595197778,2.1420688606200136,0.21121967321024804,0.13541262617289468,0.19002584912857767,0.0802757876035817,0.3830660638846978,1.0,1,1
C033,medium,121,10890,90,68.24755125130108,77.17418965647691,11.099055286628074,9.223334930492294,19.706749753403844,0.016964465428536975,0.03260335464340448,0,19,1,71.8416004373388,27.674137685289065,31.589671339366184,49.19848978263053,0.2012491261232382,1.8546420948702853,0.43267838157274224,0.11436706294030109,0.2497019920589747,0.0007179899204716852,0.2025345735075104,1.0,1,1
C033,medium,122,10980,90,71.4368590452129,77.4238120464253,9.188516083109473,8.57124765287495,14.653484897579506,0.03675508277133523,0.04518049050038777,1,18,0,66.25705853699309,18.184857859474654,28.881099702787775,43.566743370561184,0.08994258032740987,2.113087890698486,0.32470825581477025,0.06824489996329988,0.19363334654027545,0.1039682101247349,0.30944528755691963,1.0,1,1
C033,medium,123,11070,90,72.46356473972631,77.36022993252729,9.464488515657214,5.750771334588072,15.151357931410883,0.038225510820082395,0.04051786628695729,4,18,1,65.06589115240948,23.822375440707393,21.384683650918955,34.40693850792296,0.09611558223031658,2.0987546241503336,0.3881500176325598,0.1277422934428984,0.16557983346829658,0.06589568204207728,0.252632173414168,1.0,1,0
C033,medium,124,11160,90,74.79254022001221,79.29088476679217,9.31290822997783,6.848700728263513,12.190578662803492,0.06405015659063085,0.07964038055993165,1,19,0,70.92386162730926,17.555418517044004,36.23560742381268,58.2996495079463,0.11873239898026122,2.046240001921718,0.29067260311511184,0.18371068444732647,0.13403446860298596,0.03226144378209255,0.3593208000524831,0.9288190372014747,0,0
C033,medium,125,11250,90,71.78326354787019,81.58281311619146,9.33835675194345,8.361138727907957,12.143483988895166,0.07930489247392598,0.07406277936606358,1,17,1,59.47493673851802,20.92881483323961,34.02310969708037,57.997591945832276,0.25735222203614827,1.724374740259939,0.44008273003656456,0.0977146372565005,0.043502024578104474,0.02918459093700741,0.38951601719182327,0.931052371834623,0,1
C033,medium,126,11340,90,69.65533491279275,73.833155679731,9.523949078886833,7.486566242926338,19.05315224137457,0.017330857565903926,0.0005756942237210745,0,18,1,60.395219377828944,20.58508616577358,27.468619971207545,49.94872054214126,0.1912197430801964,1.877929601132311,0.1885343481136664,0.13592239674397555,0.1301356599897,0.031305587055765964,0.5141020080968922,1.0,1,1
C033,medium,127,11430,90,74.08907848306386,82.5900588479263,9.39380279174164,8.365578365045193,15.049437087459259,0.03695557062747113,0.04550149337193696,1,15,0,61.88639025790301,22.13426803266155,30.231432788475598,37.59675857976811,0.34957518109852925,1.5102396606193496,0.5472656148515411,0.03322551432933224,0.09285900676694471,0.003122492369756868,0.32352737168242496,1.0,1,1
C033,medium,128,11520,90,71.77922281768566,82.46646542736796,10.427866363584931,7.311105442084048,18.728198507637728,0.0,0.007866255043757821,0,18,0,78.90009485288228,25.857278899236725,27.601101813438035,39.48459091793675,0.09237308783896658,2.1074444270225676,0.2830677243577863,0.18778962441669256,0.15542853036720133,0.04245012495927828,0.3312639958990416,1.0,1,1
C033,medium,129,11610,90,74.92035166015899,88.88365230040642,10.721332110609033,9.53575797427137,21.184095702592547,0.0,0.005373121831192474,0,15,0,60.048565118232894,22.66180758607635,23.760432116210566,37.76847689176198,0.15421875832230303,1.9638432271801625,0.17404735446012734,0.13495210646731196,0.11442676225277068,0.07406754937284926,0.502506227446941,1.0,1,1
C033,medium,130,11700,90,67.62185211154393,81.02672097588379,10.464671298138995,10.056124725493369,23.688143976045236,0.022819909988565222,0.0,0,14,1,68.55197403016845,25.82431983857447,22.10679359424423,34.95749594254539,0.06931173398439683,2.160991232443632,0.326071911543101,0.20838622342126745,0.1581502102752429,0.05974098942584455,0.24765066533454388,1.0,1,1
C033,medium,131,11790,90,71.84116002063512,78.54040771914234,10.193576750359124,7.971873588918872,17.861149795473793,0.0,0.036298587889655,1,19,0,69.08222881193528,17.128416554094773,24.921351857017243,48.00000754259238,0.09071194109993419,2.1113014903056575,0.39509010120986765,0.21431198997334108,0.06261112925582338,0.16199004336532385,0.16599673619564406,1.0,1,1
C033,medium,132,11880,90,70.55077892742035,75.33319088937569,11.979101013357567,7.942852701295013,22.403504020330416,0.0028843276423409655,0.0074993840124066265,0,17,0,76.19126853312675,24.68221518011975,28.614035369613106,40.65161998797544,0.14791100296157533,1.9784893815679125,0.2982793892616384,0.12009410779824815,0.1928203266004785,0.017489877131097075,0.37131629920853787,1.0,1,1
C033,medium,133,11970,90,70.42109869636788,76.67453804673858,11.11438180682783,8.808751752686913,20.27499947912581,0.011084807326171061,0.01647354409031609,1,15,2,70.48658265653015,23.58183763620177,25.393820556100263,43.59535644274825,0.09994450743577665,2.0898641351425535,0.3458133315980176,0.09211506945846054,0.12867259114367788,0.10117074168552642,0.3322282661143175,1.0,1,1
C033,medium,134,12060,90,69.24718503010789,79.1417292750947,9.541243596932956,7.8031323407811914,12.09892186459361,0.07161202706909404,0.09172695263449601,2,17,0,60.239101666683304,21.08615252977098,26.02667873771155,43.74319553241847,0.12408764008980133,2.033805517134581,0.214194985341982,0.0571394586463176,0.10034798365706406,0.20048320947051332,0.4278343628841231,1.0,1,1
C033,medium,135,12150,90,69.8492457689266,76.25464646174679,9.84519495106171,8.799037352177072,14.96405352256884,0.028183509850301148,0.041706814718972085,1,14,2,71.49765607680776,21.13934766100359,31.686787835215895,37.29559742645153,0.10656677356242916,2.074487709371258,0.27417189860743874,0.09680110773247502,0.10376762820480626,0.12127055097315788,0.4039888144821219,1.0,1,1
C033,medium,136,12240,90,67.97742316104687,71.2460437259125,11.797826906263607,9.379356503724102,21.65682016233481,0.0,0.01702224809996787,1,13,1,77.4574678049905,23.78092508559687,26.08824474338201,35.37791294089083,0.22318765755310022,1.8037024023827193,0.12724676076313304,0.13209649935563936,0.1984222206568842,0.014747721756336507,0.527486797468007,1.0,1,1
C033,medium,137,12330,90,68.35133764420338,74.7128924379977,10.393342074556434,7.572627099492779,21.01113424726769,0.0,0.013210003921050754,0,16,1,67.82972544328067,22.09364151787721,26.682847269800163,37.02291773468226,0.18542337673059806,1.891388347007703,0.4253526752724545,0.13513508794267035,0.1550396108402171,0.006320819915485113,0.27815180602917294,1.0,1,1
C033,medium,138,12420,90,66.96827602854572,74.02531309596833,11.208861275569795,9.391358097230164,17.561087294351026,0.041403601245867526,0.029571364468219622,3,15,1,74.18027731107306,22.54937479799235,27.749405037050828,34.87253892618666,0.07294333703340361,2.1525589112946646,0.36766363392996776,0.12465303631184893,0.24833455700511067,0.0920112248583894,0.16733754789468316,1.0,1,1
C033,medium,139,12510,90,70.15529362598265,71.64332161887113,9.900701276684428,6.93491797123179,13.647402357817354,0.0443813877823732,0.06211307818701807,3,13,1,76.09292519583289,19.328887367223267,25.043680999875132,39.070017094242374,0.2132750046222316,1.8267188697177705,0.4152209609475052,0.12040805722641838,0.08655817287003709,0.01617555320747832,0.361637255748561,1.0,1,1
C033,medium,140,12600,90,67.26031876320653,69.2050471388962,8.48606772167168,7.012670224557944,10.40591315861047,0.09959182140712317,0.11787899668052815,1,17,0,58.49426962129826,16.788640000399923,33.93519268278617,43.77428607568114,0.12733979454788158,2.0262542483294514,0.41982926380118324,0.0993997574656151,0.0923951421740282,0.10165829904433502,0.2867175375148384,1.0,1,1
C033,medium,141,12690,90,57.71945147512358,62.90005621060203,11.262178228852862,9.231679696550717,18.10190529787617,0.01583877110044859,0.027057389308786397,1,14,0,78.23956023831317,26.180471842520344,28.57214611031659,28.57214611031659,0.24043196506265352,1.7636623602994104,0.4475083515286998,0.07564948366004107,0.11580489811161537,0.011187762537249917,0.34984950416239385,1.0,1,1
C033,medium,142,12780,90,65.47597025844331,75.82527310243333,11.478071376117935,10.258993661032255,20.905666997266547,0.0,0.017666491512021494,1,15,0,69.49682632212863,24.80324928096146,28.161473728283305,31.160477062892234,0.09110650637481221,2.1103853381086513,0.20623165187670206,0.2253244954048853,0.17726643794226096,0.039311805135790356,0.3518656096403613,1.0,1,1
C033,medium,143,12870,90,63.96627041110001,70.99045578397755,10.834670587243586,8.540277609482697,18.844692958750507,0.011121209301614848,0.013487876030402166,0,14,0,89.3965360620259,30.28509783533774,30.027177690189685,48.595158759028685,0.21729568226687201,1.8173831453341944,0.4852517858425611,0.1646585748945436,0.0829237837819126,0.013249359520357998,0.25391649596062454,1.0,1,1
C033,medium,144,12960,90,66.18355810911612,68.88720342129348,10.994309584867223,9.712568219710551,20.40826810266925,0.0,0.009699789075878443,1,16,1,72.77199346077661,22.480461205304852,20.346342100497573,38.86752950360418,0.19340225250040588,1.8728619711921701,0.4290665477455995,0.13270551009078935,0.10693812331683696,0.015317960021847743,0.3159718588249265,1.0,1,1
C033,medium,145,13050,90,61.21363660171809,68.07488029341437,11.695779240444777,9.043499687516011,22.971942700893813,0.0009442560014726767,0.02442577848700248,0,11,0,81.51697453815885,32.488406013487456,29.180286459086616,29.180286459086616,0.17745413296986035,1.9098923579907656,0.4090419959387347,0.2548697647047351,0.07717663275631213,0.016807139455839122,0.2421044671443789,1.0,1,1
C033,medium,146,13140,90,64.64275838511051,73.07694451575607,12.151613674277595,9.821025386084692,25.367444589360968,0.0,0.012104237615777306,0,13,0,84.18152888657951,29.707680379813283,24.820867410690425,34.969355646832746,0.27576862734753516,1.681613171360597,0.26602891688642943,0.08606927150249312,0.11820543843051994,0.002016312442176268,0.5276800607383813,1.0,1,1
C033,medium,147,13230,90,61.46776218525979,68.12612489716989,10.087737256113465,9.480869458981305,14.87853637639225,0.0431174779647343,0.04233354624172178,1,15,0,69.02887329561787,22.55885077251745,26.55898858227815,44.32241358310979,0.22352420416009056,1.8029209653607094,0.3242738657509797,0.10947610107738731,0.09211527679042301,0.015669874069308695,0.4584648823119013,1.0,1,1
C033,medium,148,13320,90,57.60982016036165,68.29125678574087,11.191208352438675,8.72759135645806,16.370708625786598,0.024614616374220286,0.02725005297306942,1,17,0,74.95540677929466,24.936934322859344,30.010283848080835,46.38162871297949,0.12825960004462844,2.024118526104723,0.43147372258381034,0.19786413880022494,0.06895477999976896,0.07933586811470526,0.2223714905014905,1.0,1,1
C033,medium,149,13410,90,64.6163306097078,73.25081673408374,9.960618305348921,8.56416370573887,18.142122630413002,0.03523255284582884,0.018636092902536407,6,15,0,72.28905872675061,22.079271906579788,28.099044693247144,31.70422328806958,0.08223914759073048,2.130974707596857,0.13208084913285245,0.2025617878707095,0.3235814226130038,0.0571181213796327,0.28465781900380144,1.0,1,1
C034,medium,0,0,90,62.609908607988714,71.8253450369821,7.222502765953964,5.259454743419363,10.296671787564,0.11873919050050946,0.1287080122966467,3,23,2,50.08730705098819,16.397774360190425,36.140997133951764,50.223704783502804,0.07538537077625296,2.14688868453848,0.1575477438046565,0.2504649083119411,0.09768796987129336,0.12064312128219375,0.3736562567299152,0.9977729064391712,0,0
C034,medium,1,90,90,63.139875532569356,67.30585176945503,6.888509973192444,4.984735397585409,7.250936800506135,0.17925062091400362,0.1926763635292354,2,25,1,43.94777555883676,19.70254283130869,41.69357129904186,63.20225141985255,0.08293079116062774,2.129368760960264,0.09561993028319088,0.11688579232269457,0.3016523106236192,0.13633959867555948,0.3495023680949358,0.8955555228304999,0,0
C034,medium,2,180,90,71.66305576608387,74.44090960655997,6.022549492937818,3.4002891451181236,8.195501878948217,0.17678789359246777,0.18383459565251686,1,22,0,41.37318764096542,12.535848015069707,39.52171776324985,68.36108709623124,0.11216488273875436,2.061489302396502,0.39091507254396685,0.16277367567677348,0.08780983607334797,0.07575961880416757,0.28274179690174417,0.8657051210888824,0,0
C034,medium,3,270,90,66.08057031480625,74.02777072960616,5.893278108284152,4.749485732380548,4.3794423417191295,0.27931867732502125,0.26781615063642517,1,24,1,56.07607733024146,10.259431724242205,47.74532489436401,70.3870124161509,0.18787796974201298,1.8856889585329846,0.20676662805994236,0.08887649440079178,0.030842892313291355,0.18154822648034968,0.49196575874562487,0.8551791557370374,0,0
C034,medium,4,360,90,69.72964163646151,78.29720060809113,6.871027641541876,4.76031819463253,7.962591414125833,0.16108786575350403,0.1733786829680584,3,26,0,51.00995115304054,11.424212346155837,40.781855321268154,61.56630232917094,0.0794461120719604,2.1374599352379073,0.07427506599344504,0.2373505529289501,0.14235429075757156,0.1707153630159767,0.37530472730405656,0.9060662837970761,0,1
C034,medium,5,450,90,62.86891894211409,70.15579201262942,6.214900905425299,5.984970696464957,10.296934572953445,0.10804993986496189,0.09831372762028529,1,25,2,50.152690363364236,18.13261422514567,33.65035175655668,42.19817242587099,0.10773418518375566,2.071777063529402,0.19149306666392052,0.12448854016207322,0.07320942220025364,0.17695383959932168,0.4338551313744309,1.0,1,0
C034,medium,6,540,90,62.1612713647266,66.5021894759127,7.275152749500543,5.180591326185671,10.808469691078104,0.10393988666466888,0.09050978282258701,3,24,1,63.793726860156156,19.99449112802958,31.56837984308925,54.19009650772138,0.14388166180864703,1.9878452219947826,0.19042437625764094,0.16288214438090162,0.06643217699838354,0.102466444066721,0.4777948582963529,0.9613389004594027,0,0
C034,medium,7,630,90,66.9451940878862,71.50726726784792,7.7409451936279785,6.740990142192867,11.27304075707001,0.06866487030104985,0.09427635443170436,2,23,0,55.680304588675185,20.407995613482058,35.72775940076662,60.41314951983445,0.2558667028305056,1.7278240090390156,0.1737863308872636,0.13890104227963726,0.026834125557681332,0.08227023174459572,0.578208269530822,0.9138171869019174,0,0
C034,medium,8,720,90,69.1087990670471,78.51106558698038,6.307068628200041,3.8918839367083606,6.167400036723283,0.22591463444160512,0.2333475313765064,1,22,1,53.05414391325151,8.3782789100559,42.647535753912486,71.7794474934762,0.07475574408276964,2.14835063244737,0.23723308910854926,0.17922655550884709,0.05289161618843678,0.19323104942607486,0.33741768976809206,0.8482891067667115,0,0
C034,medium,9,810,90,68.22293949675876,77.66714742335756,6.863514286391781,5.647641915754669,8.285634199381311,0.14832073833250778,0.16778805421217566,4,21,0,39.85132129835753,18.794612954723288,35.3235592341136,64.94714988048318,0.05931165683275674,2.184210692533066,0.29554724343781846,0.08642747641441052,0.12356604575350844,0.20504202713627365,0.2894172072579889,0.8830698719937646,0,0
C034,medium,10,900,90,64.07466704638588,77.22610455890583,6.80408607536444,3.8545268443557816,11.205694199545057,0.08554244572216398,0.09608704443745061,2,24,2,50.369887006993494,9.125530181618853,36.41388085135496,51.83598506524065,0.09433520139853724,2.102888540423241,0.3054233025405497,0.17990277947334501,0.05847922856681775,0.11983967091942013,0.3363550184998674,0.9822904298287113,0,1
C034,medium,11,990,90,63.525529968364026,69.6997065517322,7.870439581648263,5.621297537372094,11.375610904595348,0.08001684135880381,0.0974512815914102,0,25,2,50.31402654277332,14.649464256623963,27.391573856225424,49.38929412027856,0.17183996180547256,1.922928059746864,0.2580810070345135,0.08741724722197994,0.07130418937594464,0.10016660611990316,0.4830309502476588,1.0,1,0
C034,medium,12,1080,90,63.20272096498374,73.20547895999267,6.022263516196745,4.877772595845716,6.79447483768577,0.19462383922652132,0.2023459237850527,3,25,0,48.28466758328425,12.38498629080781,39.67204561605,50.3776478828348,0.13448208662264183,2.0096703596991743,0.14570399588390642,0.14954425014223346,0.0777131826707159,0.14325835974270806,0.48378021156043616,0.9962518210832634,0,0
C034,medium,13,1170,90,68.7077004140194,76.70418600179725,5.436065845860815,3.106251247005921,5.984751466934275,0.2230101475437599,0.2233379152670488,2,27,0,44.86515511145798,8.67979771059468,44.59031855632239,77.92680889273774,0.1383624938469823,2.0006603331453743,0.24676532065820153,0.12456453237952377,0.10168771158454612,0.07298679708557121,0.45399563829215744,0.8208138512844452,0,0
C034,medium,14,1260,90,69.62136107392556,77.42073347070404,5.603725584263569,3.7528585035787727,3.155784837748571,0.30216766277516277,0.29208377335276015,6,22,2,40.684885204738535,15.159532887835777,56.0806207491845,85.98809362855525,0.017279938272951156,2.2818053207334774,0.26820733126071505,0.22360738132411043,0.14198320306907414,0.15252086389362216,0.21368122045247834,0.7907379225925761,0,0
C034,medium,15,1350,90,66.71218074472128,73.03765476382716,7.349737799487888,7.199967745720892,12.74621534194063,0.041885102724619754,0.09112179464254536,0,26,1,54.641058589190024,6.421433973087766,30.168825191015763,54.097107855715294,0.09774695704271597,2.094966689140132,0.19896951528233733,0.13308526801095538,0.08420230117537174,0.15701027671678247,0.42673263881455303,0.9621319055456099,0,0
C034,medium,16,1440,90,66.00737026968193,70.26873239039857,6.692420397958112,5.2543852338912975,10.526508445003074,0.11105698642737669,0.11588949707275428,3,23,3,47.74529147703639,16.76100968082011,40.04862334742107,59.3501436794004,0.0911676225296193,2.110243430791753,0.18344015234991184,0.18952203950777421,0.04546598425968579,0.21048141201804157,0.3710904118645865,0.9212289647320295,0,0
C034,medium,17,1530,90,65.44525416631302,73.62895332688811,6.92774249685588,4.441206723093899,16.126191917015056,0.03890541878791107,0.044976125381693766,1,23,0,50.59467791959095,11.51575702193788,31.27554983294223,54.920596624201735,0.12858629077893224,2.0233599737104035,0.2602254098212163,0.03265675393357436,0.10131621448057959,0.23560601792742317,0.37019560383720673,0.9552026212654194,0,1
C034,medium,18,1620,90,58.934588774733456,68.69061753168388,8.22883424997896,6.821180059481398,12.364515871833913,0.0542393819021953,0.08108185482726042,1,22,0,64.36460550164328,20.14576341843337,30.560355975888385,45.127008308019875,0.11690018799035395,2.050494264094945,0.14375692771380458,0.17571761423556334,0.04835835580690103,0.20805865835134807,0.42410844389238306,1.0,1,0
C034,medium,19,1710,90,58.17992404862408,67.1086820639814,6.457334212875507,4.50382923987684,7.470225827741013,0.15959943874322124,0.203158273926987,1,24,3,50.85277072402434,16.874014987676833,45.85445893196696,56.046391149868,0.09121067320218279,2.110143470225624,0.2027338759698625,0.2280195800869332,0.06611091951435683,0.12037450866777,0.3827611157610774,0.9460590421797361,0,0
C034,medium,20,1800,90,59.38763557313804,66.63572257047957,8.5699495226136,8.223849175822878,11.973757832724814,0.07763440710189819,0.06379295397351828,1,26,0,60.54111114537709,12.66597895127836,33.12833073836582,59.039824836985844,0.04377963698640941,2.2202749257846484,0.10831002148408542,0.19655150792156076,0.1564104502099229,0.19945229392640512,0.33927572645802556,0.9234429835383865,0,1
C034,medium,21,1890,90,55.53147726655222,62.167369513817256,7.583460695866235,4.6973444858074735,9.976503302171809,0.115350605177858,0.11921398042847514,1,20,1,58.98849980059708,17.293411704946923,36.49885804986877,46.31027673123061,0.1089728310600041,2.0689010168697246,0.31016226294729227,0.1619297239933761,0.09119803854382791,0.07227914326370287,0.3644308312518009,1.0,1,0
C034,medium,22,1980,90,59.06014384147031,68.34065921993283,6.320499098053265,6.2151346937405805,7.576733212451849,0.191899901953751,0.17502492518969756,3,23,5,55.39083473692973,15.436231196492594,39.36072437208654,53.42734771051562,0.2249028324262088,1.7997198896572035,0.14398736059450465,0.13051705534351013,0.04235984888441019,0.11424114133494989,0.568894593842625,0.9679251470151929,0,1
C034,medium,23,2070,90,51.775131553549755,63.99883333654985,6.6542324975338065,5.041762624708495,9.208233992606695,0.1295525884782435,0.12825230453617462,5,21,0,68.81044172304799,14.27817926949404,27.86389309694174,38.95869586862703,0.1686195045233163,1.9304057299886874,0.1789449243804344,0.0770873767045624,0.12699169342139824,0.09950526992729586,0.517470735566309,1.0,1,0
C034,medium,24,2160,90,63.10134605124728,71.77631764424437,6.904180687478958,3.5040973748939197,9.862991705653284,0.11952409102377486,0.11854557503803617,1,23,3,58.4137008801666,13.358630435746973,33.6926494734613,50.50617398438496,0.19025913734615096,1.880160058574301,0.3279681135658506,0.06420780830315606,0.10841210929873454,0.055235088905663234,0.44417687992659555,0.9949889792234172,0,1
C034,medium,25,2250,90,52.75299896527019,58.48051927486606,6.767035752719934,4.453430346674761,13.644042488579668,0.05384966990438845,0.060036999810620266,0,24,0,65.56723484022868,9.95690767169384,31.806731729454846,37.334377496566695,0.1252729186526037,2.0310533855393427,0.1183336666671916,0.1312031918518336,0.20280417526417752,0.0844574708646239,0.46320149535217336,1.0,1,1
C034,medium,26,2340,90,55.2200850122375,60.833164442479365,7.464996587699661,5.2733319883598835,9.964265373799616,0.110182537187588,0.12306244002587971,0,23,4,57.3159578733725,14.228357875621311,32.42561057919816,40.40771036241249,0.0960388504363715,2.0989327898584658,0.27709809646455186,0.16927052091859338,0.0635872215968232,0.12095362549657634,0.3690905355234552,1.0,1,0
C034,medium,27,2430,90,59.003077701281505,66.84060142684224,6.373825551046423,4.6034923285902645,7.88713012461594,0.1735091795924369,0.16088547496917277,3,22,1,53.77427455710418,14.407179406082777,44.58457493421202,57.78627009785363,0.1728893659539401,1.920491418771646,0.20439837026285274,0.0811118164869075,0.04920965614346014,0.1752258514894104,0.49005430561736907,0.9326287113710057,0,0
C034,medium,28,2520,90,56.818243871075445,64.41724243771999,6.622985011038497,2.6908129378134067,12.614781212209126,0.062150970551484636,0.07586066985142824,6,19,1,61.01785307114132,20.269541061422196,35.32396077140785,66.11260065232372,0.15175364310688688,1.9695670474559717,0.17285580787585358,0.4543486341875209,0.08120074862097687,0.05426488243142904,0.23732992688421972,0.8781427348975201,0,0
C034,medium,29,2610,90,59.49426323044352,65.79764808956769,6.745519846218766,5.877671577029238,8.699910080218798,0.1272618777751045,0.16254236438311387,8,21,1,62.2960707638856,21.962158761741517,35.58824388965662,64.66076537337972,0.17579448164976763,1.913745949018606,0.27012561167725596,0.039431324723589393,0.0744246457219927,0.1607834944364843,0.45523492344067756,0.8866332151963526,0,1
